file,complexity
src/main/resources/static/plugins/datatables/extensions/ColReorder/examples/colvis.html,None
src/main/resources/static/plugins/datatables/extensions/ColReorder/examples/fixedcolumns.html,None
src/main/resources/static/plugins/datatables/extensions/ColReorder/examples/fixedheader.html,None
src/main/resources/static/plugins/datatables/extensions/ColReorder/examples/index.html,None
src/main/resources/static/plugins/datatables/extensions/ColReorder/examples/jqueryui.html,None
src/main/resources/static/plugins/datatables/extensions/ColReorder/examples/new_init.html,None
src/main/resources/static/plugins/datatables/extensions/ColReorder/examples/predefined.html,None
src/main/resources/static/plugins/datatables/extensions/ColReorder/examples/realtime.html,None
src/main/resources/static/plugins/datatables/extensions/ColReorder/examples/reset.html,None
src/main/resources/static/plugins/datatables/extensions/ColReorder/examples/scrolling.html,None
src/main/resources/static/plugins/datatables/extensions/ColReorder/examples/server_side.html,None
src/main/resources/static/plugins/datatables/extensions/ColReorder/examples/simple.html,None
src/main/resources/static/plugins/datatables/extensions/ColReorder/examples/state_save.html,None
src/main/resources/static/plugins/datatables/extensions/ColReorder/js/dataTables.colReorder.js,155
src/main/resources/static/plugins/datatables/extensions/ColReorder/js/dataTables.colReorder.min.js,155
src/main/resources/static/plugins/datatables/extensions/ColVis/License.txt,None
src/main/resources/static/plugins/datatables/extensions/ColVis/Readme.md,None
src/main/resources/static/plugins/datatables/extensions/ColVis/css/dataTables.colVis.css,None
src/main/resources/static/plugins/datatables/extensions/ColVis/css/dataTables.colVis.min.css,None
src/main/resources/static/plugins/datatables/extensions/ColVis/css/dataTables.colvis.jqueryui.css,None
src/main/resources/static/plugins/datatables/extensions/ColVis/examples/button_order.html,None
src/main/resources/static/plugins/datatables/extensions/ColVis/examples/exclude_columns.html,None
src/main/resources/static/plugins/datatables/extensions/ColVis/examples/group_columns.html,None
src/main/resources/static/plugins/datatables/extensions/ColVis/examples/index.html,None
src/main/resources/static/plugins/datatables/extensions/ColVis/examples/jqueryui.html,None
src/main/resources/static/plugins/datatables/extensions/ColVis/examples/mouseover.html,None
src/main/resources/static/plugins/datatables/extensions/ColVis/examples/new_init.html,None
src/main/resources/static/plugins/datatables/extensions/ColVis/examples/restore.html,None
src/main/resources/static/plugins/datatables/extensions/ColVis/examples/simple.html,None
src/main/resources/static/plugins/datatables/extensions/ColVis/examples/text.html,None
src/main/resources/static/plugins/datatables/extensions/ColVis/examples/title_callback.html,None
src/main/resources/static/plugins/datatables/extensions/ColVis/examples/two_tables.html,None
src/main/resources/static/plugins/datatables/extensions/ColVis/examples/two_tables_identical.html,None
src/main/resources/static/plugins/datatables/extensions/ColVis/js/dataTables.colVis.js,128
src/main/resources/static/plugins/datatables/extensions/ColVis/js/dataTables.colVis.min.js,126
src/main/resources/static/plugins/datatables/extensions/FixedColumns/License.txt,None
src/main/resources/static/plugins/datatables/extensions/FixedColumns/Readme.md,None
src/main/resources/static/plugins/datatables/extensions/FixedColumns/css/dataTables.fixedColumns.css,None
src/main/resources/static/plugins/datatables/extensions/FixedColumns/css/dataTables.fixedColumns.min.css,None
src/main/resources/static/plugins/datatables/extensions/FixedColumns/examples/bootstrap.html,None
src/main/resources/static/plugins/datatables/extensions/FixedColumns/examples/col_filter.html,None
src/main/resources/static/plugins/datatables/extensions/FixedColumns/examples/colvis.html,None
src/main/resources/static/plugins/datatables/extensions/FixedColumns/examples/css_size.html,None
src/main/resources/static/plugins/datatables/extensions/FixedColumns/examples/index.html,None
src/main/resources/static/plugins/datatables/extensions/FixedColumns/examples/index_column.html,None
src/main/resources/static/plugins/datatables/extensions/FixedColumns/examples/left_right_columns.html,None
src/main/resources/static/plugins/datatables/extensions/FixedColumns/examples/right_column.html,None
src/main/resources/static/plugins/datatables/extensions/FixedColumns/examples/rowspan.html,None
src/main/resources/static/plugins/datatables/extensions/FixedColumns/examples/server-side-processing.html,None
src/main/resources/static/plugins/datatables/extensions/FixedColumns/examples/simple.html,None
src/main/resources/static/plugins/datatables/extensions/FixedColumns/examples/size_fixed.html,None
src/main/resources/static/plugins/datatables/extensions/FixedColumns/examples/size_fluid.html,None
src/main/resources/static/plugins/datatables/extensions/FixedColumns/examples/two_columns.html,None
src/main/resources/static/plugins/datatables/extensions/FixedColumns/js/dataTables.fixedColumns.js,136
src/main/resources/static/plugins/datatables/extensions/FixedColumns/js/dataTables.fixedColumns.min.js,136
src/main/resources/static/plugins/datatables/extensions/FixedHeader/Readme.txt,None
src/main/resources/static/plugins/datatables/extensions/FixedHeader/css/dataTables.fixedHeader.css,None
src/main/resources/static/plugins/datatables/extensions/FixedHeader/css/dataTables.fixedHeader.min.css,None
src/main/resources/static/plugins/datatables/extensions/FixedHeader/examples/header_footer.html,None
src/main/resources/static/plugins/datatables/extensions/FixedHeader/examples/index.html,None
src/main/resources/static/plugins/datatables/extensions/FixedHeader/examples/simple.html,None
src/main/resources/static/plugins/datatables/extensions/FixedHeader/examples/top_left_right.html,None
src/main/resources/static/plugins/datatables/extensions/FixedHeader/examples/two_tables.html,None
src/main/resources/static/plugins/datatables/extensions/FixedHeader/examples/zIndexes.html,None
src/main/resources/static/plugins/datatables/extensions/FixedHeader/js/dataTables.fixedHeader.js,117
src/main/resources/static/plugins/datatables/extensions/FixedHeader/js/dataTables.fixedHeader.min.js,117
src/main/resources/static/plugins/datatables/extensions/KeyTable/Readme.txt,None
src/main/resources/static/plugins/datatables/extensions/KeyTable/css/dataTables.keyTable.css,None
src/main/resources/static/plugins/datatables/extensions/KeyTable/css/dataTables.keyTable.min.css,None
src/main/resources/static/plugins/datatables/extensions/KeyTable/examples/events.html,None
src/main/resources/static/plugins/datatables/extensions/KeyTable/examples/html.html,None
src/main/resources/static/plugins/datatables/extensions/KeyTable/examples/index.html,None
src/main/resources/static/plugins/datatables/extensions/KeyTable/examples/scrolling.html,None
src/main/resources/static/plugins/datatables/extensions/KeyTable/examples/simple.html,None
src/main/resources/static/plugins/datatables/extensions/KeyTable/js/dataTables.keyTable.js,161
src/main/resources/static/plugins/datatables/extensions/KeyTable/js/dataTables.keyTable.min.js,156
src/main/resources/static/plugins/datatables/extensions/Responsive/License.txt,None
src/main/resources/static/plugins/datatables/extensions/Responsive/css/dataTables.responsive.css,None
src/main/resources/static/plugins/datatables/extensions/Responsive/css/dataTables.responsive.scss,None
src/main/resources/static/plugins/datatables/extensions/Responsive/examples/child-rows/column-control.html,None
src/main/resources/static/plugins/datatables/extensions/Responsive/examples/child-rows/custom-renderer.html,None
src/main/resources/static/plugins/datatables/extensions/Responsive/examples/child-rows/disable-child-rows.html,None
src/main/resources/static/plugins/datatables/extensions/Responsive/examples/child-rows/index.html,None
src/main/resources/static/plugins/datatables/extensions/Responsive/examples/child-rows/right-column.html,None
src/main/resources/static/plugins/datatables/extensions/Responsive/examples/child-rows/whole-row-control.html,None
src/main/resources/static/plugins/datatables/extensions/Responsive/examples/display-control/auto.html,None
src/main/resources/static/plugins/datatables/extensions/Responsive/examples/display-control/classes.html,None
src/main/resources/static/plugins/datatables/extensions/Responsive/examples/display-control/complexHeader.html,None
src/main/resources/static/plugins/datatables/extensions/Responsive/examples/display-control/fixedHeader.html,None
src/main/resources/static/plugins/datatables/extensions/Responsive/examples/display-control/index.html,None
src/main/resources/static/plugins/datatables/extensions/Responsive/examples/display-control/init-classes.html,None
src/main/resources/static/plugins/datatables/extensions/Responsive/examples/index.html,None
src/main/resources/static/plugins/datatables/extensions/Responsive/examples/initialisation/ajax.html,None
src/main/resources/static/plugins/datatables/extensions/Responsive/examples/initialisation/className.html,None
src/main/resources/static/plugins/datatables/extensions/Responsive/examples/initialisation/default.html,None
src/main/resources/static/plugins/datatables/extensions/Responsive/examples/initialisation/index.html,None
src/main/resources/static/plugins/datatables/extensions/Responsive/examples/initialisation/new.html,None
src/main/resources/static/plugins/datatables/extensions/Responsive/examples/initialisation/option.html,None
src/main/resources/static/plugins/datatables/extensions/Responsive/examples/styling/bootstrap.html,None
src/main/resources/static/plugins/datatables/extensions/Responsive/examples/styling/compact.html,None
src/main/resources/static/plugins/datatables/extensions/Responsive/examples/styling/foundation.html,None
src/main/resources/static/plugins/datatables/extensions/Responsive/examples/styling/index.html,None
src/main/resources/static/plugins/datatables/extensions/Responsive/examples/styling/scrolling.html,None
src/main/resources/static/plugins/datatables/extensions/Responsive/js/dataTables.responsive.js,140
src/main/resources/static/plugins/datatables/extensions/Responsive/js/dataTables.responsive.min.js,140
src/main/resources/static/plugins/datatables/extensions/Scroller/Readme.txt,None
src/main/resources/static/plugins/datatables/extensions/Scroller/css/dataTables.scroller.css,None
src/main/resources/static/plugins/datatables/extensions/Scroller/css/dataTables.scroller.min.css,None
src/main/resources/static/plugins/datatables/extensions/Scroller/examples/api_scrolling.html,None
src/main/resources/static/plugins/datatables/extensions/Scroller/examples/data/2500.txt,None
src/main/resources/static/plugins/datatables/extensions/Scroller/examples/data/ssp.php,0
src/main/resources/static/plugins/datatables/extensions/Scroller/examples/index.html,None
src/main/resources/static/plugins/datatables/extensions/Scroller/examples/large_js_source.html,None
src/main/resources/static/plugins/datatables/extensions/Scroller/examples/server-side_processing.html,None
src/main/resources/static/plugins/datatables/extensions/Scroller/examples/simple.html,None
src/main/resources/static/plugins/datatables/extensions/Scroller/examples/state_saving.html,None
src/main/resources/static/plugins/datatables/extensions/Scroller/js/dataTables.scroller.js,135
src/main/resources/static/plugins/datatables/extensions/Scroller/js/dataTables.scroller.min.js,133
src/main/resources/static/plugins/datatables/extensions/TableTools/Readme.md,None
src/main/resources/static/plugins/datatables/extensions/TableTools/css/dataTables.tableTools.css,None
src/main/resources/static/plugins/datatables/extensions/TableTools/css/dataTables.tableTools.min.css,None
src/main/resources/static/plugins/datatables/extensions/TableTools/examples/ajax.html,None
src/main/resources/static/plugins/datatables/extensions/TableTools/examples/alter_buttons.html,None
src/main/resources/static/plugins/datatables/extensions/TableTools/examples/bootstrap.html,None
src/main/resources/static/plugins/datatables/extensions/TableTools/examples/button_text.html,None
src/main/resources/static/plugins/datatables/extensions/TableTools/examples/collection.html,None
src/main/resources/static/plugins/datatables/extensions/TableTools/examples/defaults.html,None
src/main/resources/static/plugins/datatables/extensions/TableTools/examples/index.html,None
src/main/resources/static/plugins/datatables/extensions/TableTools/examples/jqueryui.html,None
src/main/resources/static/plugins/datatables/extensions/TableTools/examples/multi_instance.html,None
src/main/resources/static/plugins/datatables/extensions/TableTools/examples/multiple_tables.html,None
src/main/resources/static/plugins/datatables/extensions/TableTools/examples/new_init.html,None
src/main/resources/static/plugins/datatables/extensions/TableTools/examples/pdf_message.html,None
src/main/resources/static/plugins/datatables/extensions/TableTools/examples/plug-in.html,None
src/main/resources/static/plugins/datatables/extensions/TableTools/examples/select_column.html,None
src/main/resources/static/plugins/datatables/extensions/TableTools/examples/select_multi.html,None
src/main/resources/static/plugins/datatables/extensions/TableTools/examples/select_os.html,None
src/main/resources/static/plugins/datatables/extensions/TableTools/examples/select_single.html,None
src/main/resources/static/plugins/datatables/extensions/TableTools/examples/simple.html,None
src/main/resources/static/plugins/datatables/extensions/TableTools/examples/swf_path.html,None
src/main/resources/static/plugins/datatables/extensions/TableTools/js/dataTables.tableTools.js,448
src/main/resources/static/plugins/datatables/extensions/TableTools/js/dataTables.tableTools.min.js,445
src/main/resources/static/plugins/datatables/jquery.dataTables.css,None
src/main/resources/static/plugins/datatables/jquery.dataTables.js,637
src/main/resources/static/plugins/datatables/jquery.dataTables.min.css,None
src/main/resources/static/plugins/datatables/jquery.dataTables.min.js,565
src/main/resources/static/plugins/datatables/jquery.dataTables_themeroller.css,None
src/main/resources/static/plugins/datepicker/bootstrap-datepicker.js,453
src/main/resources/static/plugins/datepicker/datepicker3.css,None
src/main/resources/static/plugins/datepicker/locales/bootstrap-datepicker.ar.js,1
src/main/resources/static/plugins/datepicker/locales/bootstrap-datepicker.az.js,1
src/main/resources/static/plugins/datepicker/locales/bootstrap-datepicker.bg.js,1
src/main/resources/static/plugins/datepicker/locales/bootstrap-datepicker.ca.js,1
src/main/resources/static/plugins/datepicker/locales/bootstrap-datepicker.cs.js,1
src/main/resources/static/plugins/datepicker/locales/bootstrap-datepicker.cy.js,1
src/main/resources/static/plugins/datepicker/locales/bootstrap-datepicker.da.js,1
src/main/resources/static/plugins/datepicker/locales/bootstrap-datepicker.de.js,1
src/main/resources/static/plugins/datepicker/locales/bootstrap-datepicker.el.js,1
src/main/resources/static/plugins/datepicker/locales/bootstrap-datepicker.es.js,1
src/main/resources/static/plugins/datepicker/locales/bootstrap-datepicker.et.js,1
src/main/resources/static/plugins/datepicker/locales/bootstrap-datepicker.fa.js,1
src/main/resources/static/plugins/datepicker/locales/bootstrap-datepicker.fi.js,1
src/main/resources/static/plugins/datepicker/locales/bootstrap-datepicker.fr.js,1
src/main/resources/static/plugins/datepicker/locales/bootstrap-datepicker.gl.js,1
src/main/resources/static/plugins/datepicker/locales/bootstrap-datepicker.he.js,1
src/main/resources/static/plugins/datepicker/locales/bootstrap-datepicker.hr.js,1
src/main/resources/static/plugins/datepicker/locales/bootstrap-datepicker.hu.js,1
src/main/resources/static/plugins/datepicker/locales/bootstrap-datepicker.id.js,1
src/main/resources/static/plugins/datepicker/locales/bootstrap-datepicker.is.js,1
src/main/resources/static/plugins/datepicker/locales/bootstrap-datepicker.it.js,1
src/main/resources/static/plugins/datepicker/locales/bootstrap-datepicker.ja.js,1
src/main/resources/static/plugins/datepicker/locales/bootstrap-datepicker.ka.js,1
src/main/resources/static/plugins/datepicker/locales/bootstrap-datepicker.kk.js,1
src/main/resources/static/plugins/datepicker/locales/bootstrap-datepicker.kr.js,1
src/main/resources/static/plugins/datepicker/locales/bootstrap-datepicker.lt.js,1
src/main/resources/static/plugins/datepicker/locales/bootstrap-datepicker.lv.js,1
src/main/resources/static/plugins/datepicker/locales/bootstrap-datepicker.mk.js,1
src/main/resources/static/plugins/datepicker/locales/bootstrap-datepicker.ms.js,1
src/main/resources/static/plugins/datepicker/locales/bootstrap-datepicker.nb.js,1
src/main/resources/static/plugins/datepicker/locales/bootstrap-datepicker.nl-BE.js,1
src/main/resources/static/plugins/datepicker/locales/bootstrap-datepicker.nl.js,1
src/main/resources/static/plugins/datepicker/locales/bootstrap-datepicker.no.js,1
src/main/resources/static/plugins/datepicker/locales/bootstrap-datepicker.pl.js,1
src/main/resources/static/plugins/datepicker/locales/bootstrap-datepicker.pt-BR.js,1
src/main/resources/static/plugins/datepicker/locales/bootstrap-datepicker.pt.js,1
src/main/resources/static/plugins/datepicker/locales/bootstrap-datepicker.ro.js,1
src/main/resources/static/plugins/datepicker/locales/bootstrap-datepicker.rs-latin.js,1
src/main/resources/static/plugins/datepicker/locales/bootstrap-datepicker.rs.js,1
src/main/resources/static/plugins/datepicker/locales/bootstrap-datepicker.ru.js,1
src/main/resources/static/plugins/datepicker/locales/bootstrap-datepicker.sk.js,1
src/main/resources/static/plugins/datepicker/locales/bootstrap-datepicker.sl.js,1
src/main/resources/static/plugins/datepicker/locales/bootstrap-datepicker.sq.js,1
src/main/resources/static/plugins/datepicker/locales/bootstrap-datepicker.sv.js,1
src/main/resources/static/plugins/datepicker/locales/bootstrap-datepicker.sw.js,1
src/main/resources/static/plugins/datepicker/locales/bootstrap-datepicker.th.js,1
src/main/resources/static/plugins/datepicker/locales/bootstrap-datepicker.tr.js,1
src/main/resources/static/plugins/datepicker/locales/bootstrap-datepicker.ua.js,1
src/main/resources/static/plugins/datepicker/locales/bootstrap-datepicker.vi.js,1
src/main/resources/static/plugins/datepicker/locales/bootstrap-datepicker.zh-CN.js,1
src/main/resources/static/plugins/datepicker/locales/bootstrap-datepicker.zh-TW.js,1
src/main/resources/static/plugins/daterangepicker/daterangepicker-bs3.css,None
src/main/resources/static/plugins/daterangepicker/daterangepicker.js,339
src/main/resources/static/plugins/daterangepicker/moment.js,853
src/main/resources/static/plugins/daterangepicker/moment.min.js,853
src/main/resources/static/plugins/fastclick/fastclick.js,156
src/main/resources/static/plugins/fastclick/fastclick.min.js,175
src/main/resources/static/plugins/flot/excanvas.js,195
src/main/resources/static/plugins/flot/excanvas.min.js,195
src/main/resources/static/plugins/flot/jquery.colorhelpers.js,32
src/main/resources/static/plugins/flot/jquery.colorhelpers.min.js,32
src/main/resources/static/plugins/flot/jquery.flot.canvas.js,38
src/main/resources/static/plugins/flot/jquery.flot.canvas.min.js,38
src/main/resources/static/plugins/flot/jquery.flot.categories.js,42
src/main/resources/static/plugins/flot/jquery.flot.categories.min.js,42
src/main/resources/static/plugins/flot/jquery.flot.crosshair.js,23
src/main/resources/static/plugins/flot/jquery.flot.crosshair.min.js,23
src/main/resources/static/plugins/flot/jquery.flot.errorbars.js,75
src/main/resources/static/plugins/flot/jquery.flot.errorbars.min.js,75
src/main/resources/static/plugins/flot/jquery.flot.fillbetween.js,44
src/main/resources/static/plugins/flot/jquery.flot.fillbetween.min.js,37
src/main/resources/static/plugins/flot/jquery.flot.image.js,41
src/main/resources/static/plugins/flot/jquery.flot.image.min.js,39
src/main/resources/static/plugins/flot/jquery.flot.js,778
src/main/resources/static/plugins/flot/jquery.flot.min.js,761
src/main/resources/static/plugins/flot/jquery.flot.navigate.js,118
src/main/resources/static/plugins/flot/jquery.flot.navigate.min.js,118
src/main/resources/static/plugins/flot/jquery.flot.pie.js,130
src/main/resources/static/plugins/flot/jquery.flot.pie.min.js,130
src/main/resources/static/plugins/flot/jquery.flot.resize.js,46
src/main/resources/static/plugins/flot/jquery.flot.resize.min.js,46
src/main/resources/static/plugins/flot/jquery.flot.selection.js,64
src/main/resources/static/plugins/flot/jquery.flot.selection.min.js,64
src/main/resources/static/plugins/flot/jquery.flot.stack.js,46
src/main/resources/static/plugins/flot/jquery.flot.stack.min.js,38
src/main/resources/static/plugins/flot/jquery.flot.symbol.js,9
src/main/resources/static/plugins/flot/jquery.flot.symbol.min.js,9
src/main/resources/static/plugins/flot/jquery.flot.threshold.js,20
src/main/resources/static/plugins/flot/jquery.flot.threshold.min.js,20
src/main/resources/static/plugins/flot/jquery.flot.time.js,106
src/main/resources/static/plugins/flot/jquery.flot.time.min.js,106
src/main/resources/static/plugins/fullcalendar/fullcalendar.css,None
src/main/resources/static/plugins/fullcalendar/fullcalendar.js,1589
src/main/resources/static/plugins/fullcalendar/fullcalendar.min.css,None
src/main/resources/static/plugins/fullcalendar/fullcalendar.min.js,1589
src/main/resources/static/plugins/fullcalendar/fullcalendar.print.css,None
src/main/resources/static/plugins/iCheck/all.css,None
src/main/resources/static/plugins/iCheck/flat/_all.css,None
src/main/resources/static/plugins/iCheck/flat/aero.css,None
src/main/resources/static/plugins/iCheck/flat/blue.css,None
src/main/resources/static/plugins/iCheck/flat/flat.css,None
src/main/resources/static/plugins/iCheck/flat/green.css,None
src/main/resources/static/plugins/iCheck/flat/grey.css,None
src/main/resources/static/plugins/iCheck/flat/orange.css,None
src/main/resources/static/plugins/iCheck/flat/pink.css,None
src/main/resources/static/plugins/iCheck/flat/purple.css,None
src/main/resources/static/plugins/iCheck/flat/red.css,None
src/main/resources/static/plugins/iCheck/flat/yellow.css,None
src/main/resources/static/plugins/iCheck/futurico/futurico.css,None
src/main/resources/static/plugins/iCheck/icheck.js,131
src/main/resources/static/plugins/iCheck/icheck.min.js,131
src/main/resources/static/plugins/iCheck/line/_all.css,None
src/main/resources/static/plugins/iCheck/line/aero.css,None
src/main/resources/static/plugins/iCheck/line/blue.css,None
src/main/resources/static/plugins/iCheck/line/green.css,None
src/main/resources/static/plugins/iCheck/line/grey.css,None
src/main/resources/static/plugins/iCheck/line/line.css,None
src/main/resources/static/plugins/iCheck/line/orange.css,None
src/main/resources/static/plugins/iCheck/line/pink.css,None
src/main/resources/static/plugins/iCheck/line/purple.css,None
src/main/resources/static/plugins/iCheck/line/red.css,None
src/main/resources/static/plugins/iCheck/line/yellow.css,None
src/main/resources/static/plugins/iCheck/minimal/_all.css,None
src/main/resources/static/plugins/iCheck/minimal/aero.css,None
src/main/resources/static/plugins/iCheck/minimal/blue.css,None
src/main/resources/static/plugins/iCheck/minimal/green.css,None
src/main/resources/static/plugins/iCheck/minimal/grey.css,None
src/main/resources/static/plugins/iCheck/minimal/minimal.css,None
src/main/resources/static/plugins/iCheck/minimal/orange.css,None
src/main/resources/static/plugins/iCheck/minimal/pink.css,None
src/main/resources/static/plugins/iCheck/minimal/purple.css,None
src/main/resources/static/plugins/iCheck/minimal/red.css,None
src/main/resources/static/plugins/iCheck/minimal/yellow.css,None
src/main/resources/static/plugins/iCheck/polaris/polaris.css,None
src/main/resources/static/plugins/iCheck/square/_all.css,None
src/main/resources/static/plugins/iCheck/square/aero.css,None
src/main/resources/static/plugins/iCheck/square/blue.css,None
src/main/resources/static/plugins/iCheck/square/green.css,None
src/main/resources/static/plugins/iCheck/square/grey.css,None
src/main/resources/static/plugins/iCheck/square/orange.css,None
src/main/resources/static/plugins/iCheck/square/pink.css,None
src/main/resources/static/plugins/iCheck/square/purple.css,None
src/main/resources/static/plugins/iCheck/square/red.css,None
src/main/resources/static/plugins/iCheck/square/square.css,None
src/main/resources/static/plugins/iCheck/square/yellow.css,None
src/main/resources/static/plugins/input-mask/jquery.inputmask.date.extensions.js,102
src/main/resources/static/plugins/input-mask/jquery.inputmask.extensions.js,20
src/main/resources/static/plugins/input-mask/jquery.inputmask.js,609
src/main/resources/static/plugins/input-mask/jquery.inputmask.numeric.extensions.js,54
src/main/resources/static/plugins/input-mask/jquery.inputmask.phone.extensions.js,4
src/main/resources/static/plugins/input-mask/jquery.inputmask.regex.extensions.js,33
src/main/resources/static/plugins/input-mask/phone-codes/phone-be.json,None
src/main/resources/static/plugins/input-mask/phone-codes/phone-codes.json,None
src/main/resources/static/plugins/input-mask/phone-codes/readme.txt,None
src/main/resources/static/plugins/ionslider/ion.rangeSlider.css,None
src/main/resources/static/plugins/ionslider/ion.rangeSlider.min.js,415
src/main/resources/static/plugins/ionslider/ion.rangeSlider.skinFlat.css,None
src/main/resources/static/plugins/ionslider/ion.rangeSlider.skinNice.css,None
src/main/resources/static/plugins/jQuery/jQuery-2.2.0.min.js,462
src/main/resources/static/plugins/jQueryUI/jquery-ui.js,3984
src/main/resources/static/plugins/jQueryUI/jquery-ui.min.js,3535
src/main/resources/static/plugins/jvectormap/jquery-jvectormap-1.2.2.css,None
src/main/resources/static/plugins/jvectormap/jquery-jvectormap-1.2.2.min.js,407
src/main/resources/static/plugins/jvectormap/jquery-jvectormap-usa-en.js,0
src/main/resources/static/plugins/jvectormap/jquery-jvectormap-world-mill-en.js,0
src/main/resources/static/plugins/knob/jquery.knob.js,178
src/main/resources/static/plugins/morris/morris.css,None
src/main/resources/static/plugins/morris/morris.js,474
src/main/resources/static/plugins/morris/morris.min.js,473
src/main/resources/static/plugins/pace/pace.css,None
src/main/resources/static/plugins/pace/pace.js,243
src/main/resources/static/plugins/pace/pace.min.css,None
src/main/resources/static/plugins/pace/pace.min.js,243
src/main/resources/static/plugins/select2/i18n/ar.js,13
src/main/resources/static/plugins/select2/i18n/az.js,12
src/main/resources/static/plugins/select2/i18n/bg.js,15
src/main/resources/static/plugins/select2/i18n/ca.js,16
src/main/resources/static/plugins/select2/i18n/cs.js,24
src/main/resources/static/plugins/select2/i18n/da.js,14
src/main/resources/static/plugins/select2/i18n/de.js,13
src/main/resources/static/plugins/select2/i18n/en.js,15
src/main/resources/static/plugins/select2/i18n/es.js,16
src/main/resources/static/plugins/select2/i18n/et.js,15
src/main/resources/static/plugins/select2/i18n/eu.js,15
src/main/resources/static/plugins/select2/i18n/fa.js,13
src/main/resources/static/plugins/select2/i18n/fi.js,12
src/main/resources/static/plugins/select2/i18n/fr.js,15
src/main/resources/static/plugins/select2/i18n/gl.js,15
src/main/resources/static/plugins/select2/i18n/he.js,16
src/main/resources/static/plugins/select2/i18n/hi.js,14
src/main/resources/static/plugins/select2/i18n/hr.js,19
src/main/resources/static/plugins/select2/i18n/hu.js,12
src/main/resources/static/plugins/select2/i18n/id.js,13
src/main/resources/static/plugins/select2/i18n/is.js,14
src/main/resources/static/plugins/select2/i18n/it.js,15
src/main/resources/static/plugins/select2/i18n/ja.js,13
src/main/resources/static/plugins/select2/i18n/ko.js,13
src/main/resources/static/plugins/select2/i18n/lt.js,17
src/main/resources/static/plugins/select2/i18n/lv.js,15
src/main/resources/static/plugins/select2/i18n/mk.js,15
src/main/resources/static/plugins/select2/i18n/ms.js,13
src/main/resources/static/plugins/select2/i18n/nb.js,13
src/main/resources/static/plugins/select2/i18n/nl.js,15
src/main/resources/static/plugins/select2/i18n/pl.js,18
src/main/resources/static/plugins/select2/i18n/pt-BR.js,15
src/main/resources/static/plugins/select2/i18n/pt.js,15
src/main/resources/static/plugins/select2/i18n/ro.js,15
src/main/resources/static/plugins/select2/i18n/ru.js,19
src/main/resources/static/plugins/select2/i18n/sk.js,24
src/main/resources/static/plugins/select2/i18n/sr-Cyrl.js,20
src/main/resources/static/plugins/select2/i18n/sr.js,20
src/main/resources/static/plugins/select2/i18n/sv.js,13
src/main/resources/static/plugins/select2/i18n/th.js,12
src/main/resources/static/plugins/select2/i18n/tr.js,12
src/main/resources/static/plugins/select2/i18n/uk.js,19
src/main/resources/static/plugins/select2/i18n/vi.js,13
src/main/resources/static/plugins/select2/i18n/zh-CN.js,13
src/main/resources/static/plugins/select2/i18n/zh-TW.js,12
src/main/resources/static/plugins/select2/select2.css,None
src/main/resources/static/plugins/select2/select2.full.js,1030
src/main/resources/static/plugins/select2/select2.full.min.js,1030
src/main/resources/static/plugins/select2/select2.js,881
src/main/resources/static/plugins/select2/select2.min.css,None
src/main/resources/static/plugins/select2/select2.min.js,881
src/main/resources/static/plugins/slimScroll/jquery.slimscroll.js,73
src/main/resources/static/plugins/slimScroll/jquery.slimscroll.min.js,71
src/main/resources/static/plugins/sparkline/jquery.sparkline.js,648
src/main/resources/static/plugins/sparkline/jquery.sparkline.min.js,639
src/main/resources/static/plugins/timepicker/bootstrap-timepicker.css,None
src/main/resources/static/plugins/timepicker/bootstrap-timepicker.js,204
src/main/resources/static/plugins/timepicker/bootstrap-timepicker.min.css,None
src/main/resources/static/plugins/timepicker/bootstrap-timepicker.min.js,204
src/main/resources/static/plugins/validator.min.js,95
src/main/resources/templates/accesscontrol/list.html,None
src/main/resources/templates/coupons/form.html,None
src/main/resources/templates/coupons/list.html,None
src/main/resources/templates/customers/form.html,None
src/main/resources/templates/customers/list.html,None
src/main/resources/templates/dashboard/index.html,None
src/main/resources/templates/fragments/header.html,None
src/main/resources/templates/fragments/mainsidebar.html,None
src/main/resources/templates/layout.html,None
src/main/resources/templates/login.html,None
src/main/resources/templates/promotions/form.html,None
src/main/resources/templates/promotions/list.html,None
src/main/resources/templates/stores/form.html,None
src/main/resources/templates/stores/list.html,None
src/main/resources/templates/users/form.html,None
src/main/resources/templates/users/formpwd.html,None
src/main/resources/templates/users/list.html,None
src/test/java/br/ufc/great/sysrepotd/SistemApplicationTests.java,9
src/main/java/br/ufc/great/syspromocity/util/Constantes.java,0
src/main/resources/templates/promotions/formCoupons.html,None
src/main/resources/templates/promotions/formEdit.html,None
src/main/resources/templates/promotions/listCoupons.html,None
src/main/resources/templates/promotions/formEditCoupon.html,None
src/main/resources/templates/stores/formEditPromotion.html,None
src/main/resources/templates/stores/formPromotions.html,None
src/main/resources/templates/stores/listPromotions.html,None
src/main/resources/static/dist/css/estilo.css,None
src/main/resources/static/dist/js/infobox.js,11
src/main/resources/static/dist/js/mapa.js,8
src/main/resources/static/dist/js/markerclusterer.js,162
src/main/resources/static/dist/js/ufpimaps.json,None
src/main/java/br/ufc/great/syspromocity/model/Authorities.java,4
src/main/java/br/ufc/great/syspromocity/repository/AuthoritiesRepository.java,0
src/main/java/br/ufc/great/syspromocity/service/AuthoritiesService.java,2
src/main/resources/sql/popula.sql,None
